Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-nnh1,counterbalance-yw81,randomiser-rl3q,counterbalance-oqb7,counterbalance-3hrr,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: stimuli,Spreadsheet: answer,Spreadsheet: condition,Spreadsheet: set,Spreadsheet: item,Spreadsheet: Freq,Spreadsheet: trial,Spreadsheet: block,Manipulation: Spreadsheet
691,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,157,trial,Screen 7,ru9xsg,3,response,unacceptable,474.5419999999576,467.101,474.5419999999576,474.5419999999576,467.101,474.5419999999576,1,474.5419999999576,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,girdy.mp3,unacceptable,HarmViol,critical,girdy,708,168,2,
692,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,158,trial,Screen 1,mm8vqg,1,continue,,566.2570000000414,566.2570000000414,566.2570000000414,566.2570000000414,566.2570000000414,566.2570000000414,1,566.2570000000414,0,0,,Fixation Timing,Fixation,1,object-17,trial,çatlar.mp3,unacceptable,SynViol.Pl,critical,çatlar,n/a,79,2,
693,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,158,trial,Screen 2,iz63v2,2,info,audio started,8.528999999864027,0,8.528999999864027,8.528999999864027,0,8.528999999864027,0,8.528999999864027,0,0,,Audio Clip,Audio,1,object-44,trial,çatlar.mp3,unacceptable,SynViol.Pl,critical,çatlar,n/a,79,2,
694,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,158,trial,Screen 2,iz63v2,2,continue,,871.4589999999152,866.6240000000107,871.4589999999152,871.4589999999152,866.6240000000107,871.4589999999152,0,871.4589999999152,0,0,,Audio Clip,Audio,1,object-44,trial,çatlar.mp3,unacceptable,SynViol.Pl,critical,çatlar,n/a,79,2,
695,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,158,trial,Screen 7,ru9xsg,3,response,unacceptable,119.82499999989523,116.351,119.82499999989523,119.82499999989523,116.351,119.82499999989523,1,119.82499999989523,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,çatlar.mp3,unacceptable,SynViol.Pl,critical,çatlar,n/a,79,2,
696,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,159,trial,Screen 1,mm8vqg,1,continue,,566.7960000000312,566.7960000000312,566.7960000000312,566.7960000000312,566.7960000000312,566.7960000000312,1,566.7960000000312,0,0,,Fixation Timing,Fixation,1,object-17,trial,qablar.mp3,acceptable,Gramm.Simple,critical,qablar,655,17,2,
697,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,159,trial,Screen 2,iz63v2,2,info,audio started,8.288,0,8.288,8.288,0,8.288,0,8.288,0,0,,Audio Clip,Audio,1,object-44,trial,qablar.mp3,acceptable,Gramm.Simple,critical,qablar,655,17,2,
698,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,159,trial,Screen 2,iz63v2,2,continue,,781.6930000000284,766.6790000000037,781.6930000000284,781.6930000000284,766.6790000000037,781.6930000000284,0,781.6930000000284,0,0,,Audio Clip,Audio,1,object-44,trial,qablar.mp3,acceptable,Gramm.Simple,critical,qablar,655,17,2,
699,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,159,trial,Screen 7,ru9xsg,3,response,acceptable,681.9290000000619,666.5339999999851,681.9290000000619,681.9290000000619,666.5339999999851,681.9290000000619,1,681.9290000000619,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,qablar.mp3,acceptable,Gramm.Simple,critical,qablar,655,17,2,
700,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,160,trial,Screen 1,mm8vqg,1,continue,,566.6869999999763,566.6869999999763,566.6869999999763,566.6869999999763,566.6869999999763,566.6869999999763,1,566.6869999999763,0,0,,Fixation Timing,Fixation,1,object-17,trial,incidi.mp3,unacceptable,GramHarm,critical,incidi,28,143,2,
701,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,160,trial,Screen 2,iz63v2,2,info,audio started,16.67099999997299,0,16.67099999997299,16.67099999997299,0,16.67099999997299,0,16.67099999997299,0,0,,Audio Clip,Audio,1,object-44,trial,incidi.mp3,unacceptable,GramHarm,critical,incidi,28,143,2,
702,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,160,trial,Screen 2,iz63v2,2,continue,,854.3030000000144,849.7960000000312,854.3030000000144,854.3030000000144,849.7960000000312,854.3030000000144,0,854.3030000000144,0,0,,Audio Clip,Audio,1,object-44,trial,incidi.mp3,unacceptable,GramHarm,critical,incidi,28,143,2,
703,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,160,trial,Screen 7,ru9xsg,3,response,acceptable,1106.9119999998366,1100.060999999987,1106.9119999998366,1106.9119999998366,1100.060999999987,1106.9119999998366,0,1106.9119999998366,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,incidi.mp3,unacceptable,GramHarm,critical,incidi,28,143,2,
704,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,161,trial,Screen 1,mm8vqg,1,continue,,566.5329999999958,566.5329999999958,566.5329999999958,566.5329999999958,566.5329999999958,566.5329999999958,1,566.5329999999958,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçquş.mp3,acceptable,Gramm.Num,critical,üç quş,"2,934",31,2,
705,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,161,trial,Screen 2,iz63v2,2,info,audio started,6.657999999937601,0,6.657999999937601,6.657999999937601,0,6.657999999937601,0,6.657999999937601,0,0,,Audio Clip,Audio,1,object-44,trial,üçquş.mp3,acceptable,Gramm.Num,critical,üç quş,"2,934",31,2,
706,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,161,trial,Screen 2,iz63v2,2,continue,,905.4629999999888,899.7910000000265,905.4629999999888,905.4629999999888,899.7910000000265,905.4629999999888,0,905.4629999999888,0,0,,Audio Clip,Audio,1,object-44,trial,üçquş.mp3,acceptable,Gramm.Num,critical,üç quş,"2,934",31,2,
707,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,161,trial,Screen 7,ru9xsg,3,response,acceptable,525.5819999999367,516.3499999999767,525.5819999999367,525.5819999999367,516.3499999999767,525.5819999999367,1,525.5819999999367,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,üçquş.mp3,acceptable,Gramm.Num,critical,üç quş,"2,934",31,2,
708,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,162,trial,Screen 1,mm8vqg,1,continue,,566.9429999999702,566.9429999999702,566.9429999999702,566.9429999999702,566.9429999999702,566.9429999999702,1,566.9429999999702,0,0,,Fixation Timing,Fixation,1,object-17,trial,yatlar.mp3,unacceptable,SynViol.Pl,critical,yatlar,n/a,89,2,
709,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,162,trial,Screen 2,iz63v2,2,info,audio started,8.158999999926891,0,8.158999999926891,8.158999999926891,0,8.158999999926891,0,8.158999999926891,0,0,,Audio Clip,Audio,1,object-44,trial,yatlar.mp3,unacceptable,SynViol.Pl,critical,yatlar,n/a,89,2,
710,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,162,trial,Screen 2,iz63v2,2,continue,,857.3589999999967,849.7420000000275,857.3589999999967,857.3589999999967,849.7420000000275,857.3589999999967,0,857.3589999999967,0,0,,Audio Clip,Audio,1,object-44,trial,yatlar.mp3,unacceptable,SynViol.Pl,critical,yatlar,n/a,89,2,
711,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,162,trial,Screen 7,ru9xsg,3,response,unacceptable,357.70200000004843,349.5229999999865,357.70200000004843,357.70200000004843,349.5229999999865,357.70200000004843,1,357.70200000004843,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,yatlar.mp3,unacceptable,SynViol.Pl,critical,yatlar,n/a,89,2,
712,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,163,trial,Screen 1,mm8vqg,1,continue,,567.0740000000224,567.0740000000224,567.0740000000224,567.0740000000224,567.0740000000224,567.0740000000224,1,567.0740000000224,0,0,,Fixation Timing,Fixation,1,object-17,trial,yağdw.mp3,unacceptable,GramHarm,critical,yağdɯ,162,137,2,
713,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,163,trial,Screen 2,iz63v2,2,info,audio started,7.029999999911524,0,7.029999999911524,7.029999999911524,0,7.029999999911524,0,7.029999999911524,0,0,,Audio Clip,Audio,1,object-44,trial,yağdw.mp3,unacceptable,GramHarm,critical,yağdɯ,162,137,2,
714,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,163,trial,Screen 2,iz63v2,2,continue,,799.9839999999385,783.3189999999595,799.9839999999385,799.9839999999385,783.3189999999595,799.9839999999385,0,799.9839999999385,0,0,,Audio Clip,Audio,1,object-44,trial,yağdw.mp3,unacceptable,GramHarm,critical,yağdɯ,162,137,2,
715,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,163,trial,Screen 7,ru9xsg,3,response,acceptable,326.0109999999404,316.6470000000554,326.0109999999404,326.0109999999404,316.6470000000554,326.0109999999404,0,326.0109999999404,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,yağdw.mp3,unacceptable,GramHarm,critical,yağdɯ,162,137,2,
716,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,164,trial,Screen 1,mm8vqg,1,continue,,566.6349999999511,566.6349999999511,566.6349999999511,566.6349999999511,566.6349999999511,566.6349999999511,1,566.6349999999511,0,0,,Fixation Timing,Fixation,1,object-17,trial,aparlar.mp3,unacceptable,SynViol.Pl,critical,aparlar,n/a,81,2,
717,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,164,trial,Screen 2,iz63v2,2,info,audio started,8.319000000075903,0,8.319000000075903,8.319000000075903,0,8.319000000075903,0,8.319000000075903,0,0,,Audio Clip,Audio,1,object-44,trial,aparlar.mp3,unacceptable,SynViol.Pl,critical,aparlar,n/a,81,2,
718,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,164,trial,Screen 2,iz63v2,2,continue,,1006.9389999999548,999.6350000000093,1006.9389999999548,1006.9389999999548,999.6350000000093,1006.9389999999548,0,1006.9389999999548,0,0,,Audio Clip,Audio,1,object-44,trial,aparlar.mp3,unacceptable,SynViol.Pl,critical,aparlar,n/a,81,2,
719,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,164,trial,Screen 7,ru9xsg,3,response,unacceptable,340.8890000000247,333.49700000003213,340.8890000000247,340.8890000000247,333.49700000003213,340.8890000000247,1,340.8890000000247,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,aparlar.mp3,unacceptable,SynViol.Pl,critical,aparlar,n/a,81,2,
720,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,165,trial,Screen 1,mm8vqg,1,continue,,566.6599999999744,566.6599999999744,566.6599999999744,566.6599999999744,566.6599999999744,566.6599999999744,1,566.6599999999744,0,0,,Fixation Timing,Fixation,1,object-17,trial,dötdəqıqə.mp3,acceptable,FillerGram,filler,dörd dəqiqə,8533,176,2,
721,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,165,trial,Screen 2,iz63v2,2,info,audio started,16.67099999997299,0,16.67099999997299,16.67099999997299,0,16.67099999997299,0,16.67099999997299,0,0,,Audio Clip,Audio,1,object-44,trial,dötdəqıqə.mp3,acceptable,FillerGram,filler,dörd dəqiqə,8533,176,2,
722,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,165,trial,Screen 2,iz63v2,2,continue,,1059.6720000000787,1049.6070000000182,1059.6720000000787,1059.6720000000787,1049.6070000000182,1059.6720000000787,0,1059.6720000000787,0,0,,Audio Clip,Audio,1,object-44,trial,dötdəqıqə.mp3,acceptable,FillerGram,filler,dörd dəqiqə,8533,176,2,
723,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,165,trial,Screen 7,ru9xsg,3,response,acceptable,143.09500000003027,133.5669999999809,143.09500000003027,143.09500000003027,133.5669999999809,143.09500000003027,1,143.09500000003027,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,dötdəqıqə.mp3,acceptable,FillerGram,filler,dörd dəqiqə,8533,176,2,
724,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,166,trial,Screen 1,mm8vqg,1,continue,,566.2710000000079,566.2710000000079,566.2710000000079,566.2710000000079,566.2710000000079,566.2710000000079,1,566.2710000000079,0,0,,Fixation Timing,Fixation,1,object-17,trial,itdi.mp3,unacceptable,GramHarm,critical,itdi,176,135,2,
725,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,166,trial,Screen 2,iz63v2,2,info,audio started,5.551999999966938,0,5.551999999966938,5.551999999966938,0,5.551999999966938,0,5.551999999966938,0,0,,Audio Clip,Audio,1,object-44,trial,itdi.mp3,unacceptable,GramHarm,critical,itdi,176,135,2,
726,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,166,trial,Screen 2,iz63v2,2,continue,,615.2220000000088,600.195,615.2220000000088,615.2220000000088,600.195,615.2220000000088,0,615.2220000000088,0,0,,Audio Clip,Audio,1,object-44,trial,itdi.mp3,unacceptable,GramHarm,critical,itdi,176,135,2,
727,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,166,trial,Screen 7,ru9xsg,3,response,acceptable,470.48200000007637,466.5679999999702,470.48200000007637,470.48200000007637,466.5679999999702,470.48200000007637,0,470.48200000007637,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,itdi.mp3,unacceptable,GramHarm,critical,itdi,176,135,2,
728,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,167,trial,Screen 1,mm8vqg,1,continue,,566.2460000000428,566.2460000000428,566.2460000000428,566.2460000000428,566.2460000000428,566.2460000000428,1,566.2460000000428,0,0,,Fixation Timing,Fixation,1,object-17,trial,çürüdw.mp3,unacceptable,HarmViol,critical,çürüdɯ,13,161,2,
729,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,167,trial,Screen 2,iz63v2,2,info,audio started,7.963000000047032,0,7.963000000047032,7.963000000047032,0,7.963000000047032,0,7.963000000047032,0,0,,Audio Clip,Audio,1,object-44,trial,çürüdw.mp3,unacceptable,HarmViol,critical,çürüdɯ,13,161,2,
730,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,167,trial,Screen 2,iz63v2,2,continue,,714.7230000000563,700.3719999999739,714.7230000000563,714.7230000000563,700.3719999999739,714.7230000000563,0,714.7230000000563,0,0,,Audio Clip,Audio,1,object-44,trial,çürüdw.mp3,unacceptable,HarmViol,critical,çürüdɯ,13,161,2,
731,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,167,trial,Screen 7,ru9xsg,3,response,acceptable,142.68599999998696,133.12900000001537,142.68599999998696,142.68599999998696,133.12900000001537,142.68599999998696,0,142.68599999998696,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,çürüdw.mp3,unacceptable,HarmViol,critical,çürüdɯ,13,161,2,
732,1.69947E+12,8/11/2023 18:07,1.69948E+12,3.5,9/11/2023 0:37,140886,2,task-p745,,32819302,BLIND,9709165,,complete,bpojdx,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,,,2,Spreadsheet1,spreadsheet3,spreadsheet1,168,trial,Screen 1,mm8vqg,1,continue,,566.7980000000098,566.7980000000098,566.7980000000098,566.7980000000098,566.7980000000098,566.7980000000098,1,566.7980000000098,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçpişik.mp3,acceptable,Gramm.Num,critical,üç pişik,849,28,2,
