Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-nnh1,counterbalance-yw81,randomiser-rl3q,counterbalance-oqb7,counterbalance-3hrr,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: stimuli,Spreadsheet: answer,Spreadsheet: condition,Spreadsheet: set,Spreadsheet: item,Spreadsheet: Freq,Spreadsheet: trial,Spreadsheet: block,Manipulation: Spreadsheet
422,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,90,trial,Screen 2,iz63v2,2,continue,,821.53,816.6330000000016,821.53,821.53,816.6330000000016,821.53,0,821.53,0,0,,Audio Clip,Audio,1,object-44,trial,gəzdu.mp3,unacceptable,HarmViol,critical,gəzdu,162,146,2,
423,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,90,trial,Screen 7,ru9xsg,3,response,acceptable,500.0450000000128,483.38000000000466,500.0450000000128,500.0450000000128,483.38000000000466,500.0450000000128,0,500.0450000000128,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,gəzdu.mp3,unacceptable,HarmViol,critical,gəzdu,162,146,2,
424,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,91,trial,Screen 1,mm8vqg,1,continue,,500.11799999998766,500.11799999998766,500.11799999998766,500.11799999998766,500.11799999998766,500.11799999998766,1,500.11799999998766,0,0,,Fixation Timing,Fixation,1,object-17,trial,vurdu.mp3,unacceptable,GramHarm,critical,vurdu,"1,779",138,2,
425,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,91,trial,Screen 2,iz63v2,2,info,audio started,8.433999999891967,0,8.433999999891967,8.433999999891967,0,8.433999999891967,0,8.433999999891967,0,0,,Audio Clip,Audio,1,object-44,trial,vurdu.mp3,unacceptable,GramHarm,critical,vurdu,"1,779",138,2,
426,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,91,trial,Screen 2,iz63v2,2,continue,,788.3889999998792,783.0430000000051,788.3889999998792,788.3889999998792,783.0430000000051,788.3889999998792,0,788.3889999998792,0,0,,Audio Clip,Audio,1,object-44,trial,vurdu.mp3,unacceptable,GramHarm,critical,vurdu,"1,779",138,2,
427,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,91,trial,Screen 7,ru9xsg,3,response,acceptable,271.7059999994817,266.2619999999879,271.7059999994817,271.7059999994817,266.2619999999879,271.7059999994817,0,271.7059999994817,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,vurdu.mp3,unacceptable,GramHarm,critical,vurdu,"1,779",138,2,
428,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,92,trial,Screen 1,mm8vqg,1,continue,,567.0320000000065,567.0320000000065,567.0320000000065,567.0320000000065,567.0320000000065,567.0320000000065,1,567.0320000000065,0,0,,Fixation Timing,Fixation,1,object-17,trial,beşotaqlar.mp3,unacceptable,SemViol,critical,beş otaqlar,704,105,2,
429,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,92,trial,Screen 2,iz63v2,2,info,audio started,8.721999999543186,0,8.721999999543186,8.721999999543186,0,8.721999999543186,0,8.721999999543186,0,0,,Audio Clip,Audio,1,object-44,trial,beşotaqlar.mp3,unacceptable,SemViol,critical,beş otaqlar,704,105,2,
430,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,92,trial,Screen 2,iz63v2,2,continue,,924.5569999993313,916.3600000000151,924.5569999993313,924.5569999993313,916.3600000000151,924.5569999993313,0,924.5569999993313,0,0,,Audio Clip,Audio,1,object-44,trial,beşotaqlar.mp3,unacceptable,SemViol,critical,beş otaqlar,704,105,2,
431,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,92,trial,Screen 7,ru9xsg,3,response,acceptable,414.88200000015786,400.1149999999907,414.88200000015786,414.88200000015786,400.1149999999907,414.88200000015786,0,414.88200000015786,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,beşotaqlar.mp3,unacceptable,SemViol,critical,beş otaqlar,704,105,2,
432,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,93,trial,Screen 1,mm8vqg,1,continue,,566.5929999999935,566.5929999999935,566.5929999999935,566.5929999999935,566.5929999999935,566.5929999999935,1,566.5929999999935,0,0,,Fixation Timing,Fixation,1,object-17,trial,aparlar.mp3,unacceptable,SynViol.Pl,critical,aparlar,n/a,81,2,
433,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,93,trial,Screen 2,iz63v2,2,info,audio started,7.238999999652151,0,7.238999999652151,7.238999999652151,0,7.238999999652151,0,7.238999999652151,0,0,,Audio Clip,Audio,1,object-44,trial,aparlar.mp3,unacceptable,SynViol.Pl,critical,aparlar,n/a,81,2,
434,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,93,trial,Screen 2,iz63v2,2,continue,,1006.5089999999036,999.7810000000172,1006.5089999999036,1006.5089999999036,999.7810000000172,1006.5089999999036,0,1006.5089999999036,0,0,,Audio Clip,Audio,1,object-44,trial,aparlar.mp3,unacceptable,SynViol.Pl,critical,aparlar,n/a,81,2,
435,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,93,trial,Screen 7,ru9xsg,3,response,unacceptable,448.763,433.4780000000028,448.763,448.763,433.4780000000028,448.763,1,448.763,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,aparlar.mp3,unacceptable,SynViol.Pl,critical,aparlar,n/a,81,2,
436,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,94,trial,Screen 1,mm8vqg,1,continue,,566.4859999999753,566.4859999999753,566.4859999999753,566.4859999999753,566.4859999999753,566.4859999999753,1,566.4859999999753,0,0,,Fixation Timing,Fixation,1,object-17,trial,almalar.mp3,acceptable,Gramm.Simple,critical,almalar,72,1,2,
437,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,94,trial,Screen 2,iz63v2,2,info,audio started,7.828999999,0,7.828999999,7.828999999,0,7.828999999,0,7.828999999,0,0,,Audio Clip,Audio,1,object-44,trial,almalar.mp3,acceptable,Gramm.Simple,critical,almalar,72,1,2,
438,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,94,trial,Screen 2,iz63v2,2,continue,,864.2889999993495,849.8830000000016,864.2889999993495,864.2889999993495,849.8830000000016,864.2889999993495,0,864.2889999993495,0,0,,Audio Clip,Audio,1,object-44,trial,almalar.mp3,acceptable,Gramm.Simple,critical,almalar,72,1,2,
439,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,94,trial,Screen 7,ru9xsg,3,response,acceptable,499.82300000000396,483.1600000000035,499.82300000000396,499.82300000000396,483.1600000000035,499.82300000000396,1,499.82300000000396,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,almalar.mp3,acceptable,Gramm.Simple,critical,almalar,72,1,2,
440,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,95,trial,Screen 1,mm8vqg,1,continue,,499.4789999999921,499.4789999999921,499.4789999999921,499.4789999999921,499.4789999999921,499.4789999999921,1,499.4789999999921,0,0,,Fixation Timing,Fixation,1,object-17,trial,beşnəğmələr.mp3,unacceptable,SemViol,critical,beş nəğmələr,303,120,2,
441,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,95,trial,Screen 2,iz63v2,2,info,audio started,7.016999999759719,0,7.016999999759719,7.016999999759719,0,7.016999999759719,0,7.016999999759719,0,0,,Audio Clip,Audio,1,object-44,trial,beşnəğmələr.mp3,unacceptable,SemViol,critical,beş nəğmələr,303,120,2,
442,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,95,trial,Screen 2,iz63v2,2,continue,,1060.7520000001532,1050.488000000012,1060.7520000001532,1060.7520000001532,1050.488000000012,1060.7520000001532,0,1060.7520000001532,0,0,,Audio Clip,Audio,1,object-44,trial,beşnəğmələr.mp3,unacceptable,SemViol,critical,beş nəğmələr,303,120,2,
443,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,95,trial,Screen 7,ru9xsg,3,response,acceptable,883.5950000000303,866.9230000000098,883.5950000000303,883.5950000000303,866.9230000000098,883.5950000000303,0,883.5950000000303,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,beşnəğmələr.mp3,unacceptable,SemViol,critical,beş nəğmələr,303,120,2,
444,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,96,trial,Screen 1,mm8vqg,1,continue,,566.0219999999972,566.0219999999972,566.0219999999972,566.0219999999972,566.0219999999972,566.0219999999972,1,566.0219999999972,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçmüştəri.mp3,acceptable,Gramm.Num,critical,üç müştəri,"2,989",43,2,
445,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,96,trial,Screen 2,iz63v2,2,info,audio started,10.644000000116648,0,10.644000000116648,10.644000000116648,0,10.644000000116648,0,10.644000000116648,0,0,,Audio Clip,Audio,1,object-44,trial,üçmüştəri.mp3,acceptable,Gramm.Num,critical,üç müştəri,"2,989",43,2,
446,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,96,trial,Screen 2,iz63v2,2,continue,,1039.8839999999618,1033.1689999999944,1039.8839999999618,1039.8839999999618,1033.1689999999944,1039.8839999999618,0,1039.8839999999618,0,0,,Audio Clip,Audio,1,object-44,trial,üçmüştəri.mp3,acceptable,Gramm.Num,critical,üç müştəri,"2,989",43,2,
447,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,96,trial,Screen 7,ru9xsg,3,response,acceptable,576.7449999998207,567.0229999999865,576.7449999998207,576.7449999998207,567.0229999999865,576.7449999998207,1,576.7449999998207,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,üçmüştəri.mp3,acceptable,Gramm.Num,critical,üç müştəri,"2,989",43,2,
448,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,97,trial,Screen 1,mm8vqg,1,continue,,566.5410000000265,566.5410000000265,566.5410000000265,566.5410000000265,566.5410000000265,566.5410000000265,1,566.5410000000265,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçşirkət.mp3,acceptable,FillerGram,filler,üç şirkət,10097,187,2,
449,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,97,trial,Screen 2,iz63v2,2,info,audio started,8.491,0,8.491,8.491,0,8.491,0,8.491,0,0,,Audio Clip,Audio,1,object-44,trial,üçşirkət.mp3,acceptable,FillerGram,filler,üç şirkət,10097,187,2,
450,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,97,trial,Screen 2,iz63v2,2,continue,,1087.6259999997274,1083.0159999999742,1087.6259999997274,1087.6259999997274,1083.0159999999742,1087.6259999997274,0,1087.6259999997274,0,0,,Audio Clip,Audio,1,object-44,trial,üçşirkət.mp3,acceptable,FillerGram,filler,üç şirkət,10097,187,2,
451,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,97,trial,Screen 7,ru9xsg,3,response,acceptable,130.41499999942607,116.68300000001909,130.41499999942607,130.41499999942607,116.68300000001909,130.41499999942607,1,130.41499999942607,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,üçşirkət.mp3,acceptable,FillerGram,filler,üç şirkət,10097,187,2,
452,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,98,trial,Screen 1,mm8vqg,1,continue,,566.6600000000035,566.6600000000035,566.6600000000035,566.6600000000035,566.6600000000035,566.6600000000035,1,566.6600000000035,0,0,,Fixation Timing,Fixation,1,object-17,trial,yetişlər.mp3,unacceptable,SynViol.Pl,critical,yetişler,n/a,86,2,
453,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,98,trial,Screen 2,iz63v2,2,info,audio started,6.462,0,6.462,6.462,0,6.462,0,6.462,0,0,,Audio Clip,Audio,1,object-44,trial,yetişlər.mp3,unacceptable,SynViol.Pl,critical,yetişler,n/a,86,2,
454,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,98,trial,Screen 2,iz63v2,2,continue,,973.272,966.4130000000005,973.272,973.272,966.4130000000005,973.272,0,973.272,0,0,,Audio Clip,Audio,1,object-44,trial,yetişlər.mp3,unacceptable,SynViol.Pl,critical,yetişler,n/a,86,2,
455,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,98,trial,Screen 7,ru9xsg,3,response,unacceptable,349.7259999999951,333.0659999999916,349.7259999999951,349.7259999999951,333.0659999999916,349.7259999999951,1,349.7259999999951,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,yetişlər.mp3,unacceptable,SynViol.Pl,critical,yetişler,n/a,86,2,
456,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,99,trial,Screen 1,mm8vqg,1,continue,,566.8150000000023,566.8150000000023,566.8150000000023,566.8150000000023,566.8150000000023,566.8150000000023,1,566.8150000000023,0,0,,Fixation Timing,Fixation,1,object-17,trial,doğdw.mp3,unacceptable,HarmViol,critical,doğdɯ,160,157,2,
457,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,99,trial,Screen 2,iz63v2,2,info,audio started,7.4029999994672835,0,7.4029999994672835,7.4029999994672835,0,7.4029999994672835,0,7.4029999994672835,0,0,,Audio Clip,Audio,1,object-44,trial,doğdw.mp3,unacceptable,HarmViol,critical,doğdɯ,160,157,2,
458,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,99,trial,Screen 2,iz63v2,2,continue,,799.9549999999872,783.2909999999974,799.9549999999872,799.9549999999872,783.2909999999974,799.9549999999872,0,799.9549999999872,0,0,,Audio Clip,Audio,1,object-44,trial,doğdw.mp3,unacceptable,HarmViol,critical,doğdɯ,160,157,2,
459,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,99,trial,Screen 7,ru9xsg,3,response,acceptable,116.7960000000021,100.12200000000303,116.7960000000021,116.7960000000021,100.12200000000303,116.7960000000021,0,116.7960000000021,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,doğdw.mp3,unacceptable,HarmViol,critical,doğdɯ,160,157,2,
460,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,100,trial,Screen 1,mm8vqg,1,continue,,566.5259999999835,566.5259999999835,566.5259999999835,566.5259999999835,566.5259999999835,566.5259999999835,1,566.5259999999835,0,0,,Fixation Timing,Fixation,1,object-17,trial,beşpəncərələr.mp3,unacceptable,SemViol,critical,beş pəncərələr,224,114,2,
461,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,100,trial,Screen 2,iz63v2,2,info,audio started,7.5189999997091945,0,7.5189999997091945,7.5189999997091945,0,7.5189999997091945,0,7.5189999997091945,0,0,,Audio Clip,Audio,1,object-44,trial,beşpəncərələr.mp3,unacceptable,SemViol,critical,beş pəncərələr,224,114,2,
462,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,100,trial,Screen 2,iz63v2,2,continue,,1246.5339999998396,1232.936000000016,1246.5339999998396,1246.5339999998396,1232.936000000016,1246.5339999998396,0,1246.5339999998396,0,0,,Audio Clip,Audio,1,object-44,trial,beşpəncərələr.mp3,unacceptable,SemViol,critical,beş pəncərələr,224,114,2,
463,1.69947E+12,8/11/2023 19:05,1.69948E+12,3.5,9/11/2023 1:35,140886,2,task-7vyf,,32821032,BLIND,9710186,,complete,ucqhdo,,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1366x768,1366x657,,,0,SAVANT Task,12,spreadsheet2,spreadsheet2,1,,,spreadsheet1,100,trial,Screen 7,ru9xsg,3,response,acceptable,172.44299999973737,166.98300000000745,172.44299999973737,172.44299999973737,166.98300000000745,172.44299999973737,0,172.44299999973737,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,beşpəncərələr.mp3,unacceptable,SemViol,critical,beş pəncərələr,224,114,2,
